Marca temporal,Dirección de correo electrónico,Sede,Ubicación,Sub-Ubicación,Nombre del articulo,Foto actual del articulo,Tipo de elemento,Serie,estado,Disponible para su uso,Descripción,Cantidad,Valor unitario,Observaciones,Fecha,Nombre de quien realiza el proceso,Nombre de testigos,Observaciones,Aulas de clases,Articulo del aula de clases,Aulas de tecnología,Articulo del aula de tecnología,Aulas de informática,Articulo del aula de informática,Aulas de música,Articulo del aula de música,Aulas múltiples,Articulo del Aula múltiple,Bibliotecas,Articulo de la Biblioteca,Laboratorios de Física,Articulo del Laboratorio de Física,Laboratorios de Química,Articulo del Laboratorio de Química,Oficinas,Articulo de la Oficina,Codigo contable,Vida util [años],Valor total,Imagen,Edit Url,Etiqueta,Cards,Color,timestampTemp
4/3/2019 9:38:03,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",https://drive.google.com/open?id=1OWmha0PfBwckrhIaY6d8gn7EB69CCcBY,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1354,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1OWmha0PfBwckrhIaY6d8gn7EB69CCcBY,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudZJP6tIctvAFyqRQsxASpO3n42SuiCHwPRhv-A4n5xO04GaxDVPYNgaB4waYG7O8s,https://drive.google.com/a/denzilescolar.edu.co/file/d/1_rRLAdj2VB-ooAmEjEpcIOgBIQKDs4Bg/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:38:28,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",https://drive.google.com/open?id=1o43N3nDoKcytjwp12zCE8PB2x5lUjgPM,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1355,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1o43N3nDoKcytjwp12zCE8PB2x5lUjgPM,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufJly36BC4UD3XlIVqJdkP-KBVn7dWU094yNMYYH9AdEbuLnCiXRFZP8EoH-OPhXhA,https://drive.google.com/a/denzilescolar.edu.co/file/d/1Y8LePOCSXSoqZzladBh9hI-o4FRrILld/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:38:43,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",https://drive.google.com/open?id=182hols4R1lQqCbedfKr85FLydQU_RFaG,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 025,Lámpara,,,,,,,,,,,,,,,,,,,1356,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=182hols4R1lQqCbedfKr85FLydQU_RFaG,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueOUg1sfIYCcwaxscn7RK_OHzrwYlbxGiU5fTortxEnoyiUiq3h_rXeg-g3hNe8cws,,,#ffffff,4/3/2019
4/3/2019 9:39:00,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",https://drive.google.com/open?id=1arN7BJlkH8Nsq5Yz_9yar_6a1U8Mdo0k,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1358,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1arN7BJlkH8Nsq5Yz_9yar_6a1U8Mdo0k,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueRNyoR9fWE2uWpa7C8-tuSp0pbFp3_wpCvQOCa_jjX16YpaSF3bMP5gNobiwIhQ4E,https://drive.google.com/a/denzilescolar.edu.co/file/d/1w5kwJQA7LcjAewR2Qn1ikbxDgB0_5xfU/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:39:23,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",https://drive.google.com/open?id=1MzOqh8GPp6hvuNnORgxPUmR11G6neEhR,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1359,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1MzOqh8GPp6hvuNnORgxPUmR11G6neEhR,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufqPCXr7Xx0hMTWDp2eMLdTiCoOXJ1j16Ly6DmcwhXPi1BHH_eCxk1gAn8Yxfn8OIU,https://drive.google.com/a/denzilescolar.edu.co/file/d/1QB1qOmOk27dfhKy50yey8zOeLPlP4XE5/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:39:36,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",https://drive.google.com/open?id=19BJT2uXPsQXP9EiMWp2XOZn5H7LcRbJR,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1360,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=19BJT2uXPsQXP9EiMWp2XOZn5H7LcRbJR,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuf4AIZa7rN0kUMlFzXMw5mTBVRDE5YiR8KuxU0wqZPifPIEHIF_9fGxnbIiNxse9UY,,,#ffffff,4/3/2019
4/3/2019 9:40:13,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",https://drive.google.com/open?id=1Y6XFcSPDIZnnES9Kp7ED97gL49kjxih4,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1363,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1Y6XFcSPDIZnnES9Kp7ED97gL49kjxih4,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnud7vkIRqi38jSfwBOJ9gHcv6nC253r6DdPc9tzLdISSRFdVtZ2aus5mtrpXMuaw_34,https://drive.google.com/a/denzilescolar.edu.co/file/d/18unW11endjB0gSOElck4_Ezsuz_9swqi/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:40:17,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",https://drive.google.com/open?id=1bVK7mdH6NXNlrLYEouvw6W0NjyS70Wya,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1364,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1bVK7mdH6NXNlrLYEouvw6W0NjyS70Wya,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucxcVyri9ZeqawCX9cWB0R8g5LbVROACnT_kB-ec3efqr-xS9etgQq9iC-_EIfkLMY,https://drive.google.com/a/denzilescolar.edu.co/file/d/120a_42Ok6jb4_nlrhZIGIFQF9lh9Ja9s/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:41:09,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",https://drive.google.com/open?id=1Kz26w75Namma51g9b86eDaFwPJ2Y0-ad,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1365,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1Kz26w75Namma51g9b86eDaFwPJ2Y0-ad,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueziLn8OKuReZTuRX7IopiqSslkkrp7-dq5xyWhxJ4eBL_StIzczI5u0bmJ_vgMt6A,,,#ffffff,4/3/2019
4/3/2019 9:41:16,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",https://drive.google.com/open?id=1a0XnTxzGXcqivjn1rZv-rmn74UaRVkN7,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1367,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1a0XnTxzGXcqivjn1rZv-rmn74UaRVkN7,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufGN8DS0m8TEseljSJ4g_FBoCxLwIbpxrUVjA9soqMGSeO4bGGpCkRDY3TQ87EqK0w,https://drive.google.com/a/denzilescolar.edu.co/file/d/1QWBbLcrCBcM4XPLWn7fCHEY8a60tPCzA/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:41:36,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",https://drive.google.com/open?id=1xp_GYCHVMihxP5QJS10a0npHGvoH3sNo,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1368,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1xp_GYCHVMihxP5QJS10a0npHGvoH3sNo,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufMhPTHxivbqjr8DCJNADarjZSo2_LjqIsdwvhZO6i50ErBh2TWwT3RjB1W3237J5Q,https://drive.google.com/a/denzilescolar.edu.co/file/d/1wsafuPpFAWOwSjiL1Nvajpdxipx-sS6K/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:42:25,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",https://drive.google.com/open?id=1Rpvffv8lJGw6KIdD6z-Ca0bZG0ho0OzP,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1369,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1Rpvffv8lJGw6KIdD6z-Ca0bZG0ho0OzP,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudmDTqSoTsg91O9q_W_D2SkdEGikGfAeYbtkl1Xoe0A96GwxA51e8zYET1uN4ID0Wo,https://drive.google.com/a/denzilescolar.edu.co/file/d/1EGs2JMnr-Q4RG7EQwv41IcfR7DlrbFoV/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:42:33,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",https://drive.google.com/open?id=1ieJ7l2wLcwG4yta9Ndh2NbpbDlvOo39Z,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1370,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1ieJ7l2wLcwG4yta9Ndh2NbpbDlvOo39Z,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudAMigSAyRdkLVs71kGK9hThNrTKHoOBfZbzmJPogXuf4fJLkIQb2N0bINetSgRY5E,https://drive.google.com/a/denzilescolar.edu.co/file/d/1B6SWLgju_ryNT1eaNkTBuUtEjqyXD39C/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:42:54,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,Silla con espaldar PLASTICO y con estructura en TUBO metalico,https://drive.google.com/open?id=1jKNGShG0rcIc0sqve08JV6tgpM6gzQgZ,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1371,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1jKNGShG0rcIc0sqve08JV6tgpM6gzQgZ,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueg8OpCaLupAUdD9KaC4u6aQrwPJbIahwFDZZPeWDFD9kdfivtWc1zfUQd7Mcd6AV4,https://drive.google.com/a/denzilescolar.edu.co/file/d/19Jn0wdfmzl73cfcvz3Q2JotiDurKV05C/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:43:25,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",https://drive.google.com/open?id=1O601fA8GCRazRMVwlbmvUXMahtXqdu8Y,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1372,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1O601fA8GCRazRMVwlbmvUXMahtXqdu8Y,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnue6p-pLClxuFgonfHsAlkgjwFh0_-TVZt8UHnmwIy-Ra_FNsUKk2V5dpO9HmtHNkto,https://drive.google.com/a/denzilescolar.edu.co/file/d/1axGVBZzkUDL3NbI1xipaloOXboM6tuxj/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:43:29,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",https://drive.google.com/open?id=1SIDv88FVGLfr0ZwJnE0bmMPZ3c0rOtJK,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1373,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1SIDv88FVGLfr0ZwJnE0bmMPZ3c0rOtJK,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueOh8lQPWrYK1w8KCsODej0uK8vhrR_ZRI6CRpxSwShQW86L_qVajfgFKjPLcygKJI,https://drive.google.com/a/denzilescolar.edu.co/file/d/1RKKZFuLyi1oEYWVHhDBWKZki7HCY79Gj/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:48:38,inventarios@denzilescolar.edu.co,Mega,Oficinas,Sala de maestros,Aire acondicionado split,https://drive.google.com/open?id=1Ga4mTbIrxInRNXxogN_KxZ-KxXIwx_S8,Maquinaria y equipo.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1374,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1Ga4mTbIrxInRNXxogN_KxZ-KxXIwx_S8,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuffV0XDW5_rop8PSXDP1e3XlkncT_xZSzyogTZrd8Kf1GwNcVLVJRE-7sIdN0N8Rh0,https://drive.google.com/a/denzilescolar.edu.co/file/d/1RjBnpsdJ9MOOGgm24e9qTVANyLGsJ00E/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:51:03,inventarios@denzilescolar.edu.co,Mega,Oficinas,Sala de maestros,Aire acondicionado split,https://drive.google.com/open?id=1OQwpXb6SBRb5FwZJ3GI6zvW99U0YVjth,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1375,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1OQwpXb6SBRb5FwZJ3GI6zvW99U0YVjth,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuf2jiDvtJjq7pmZBzW30jDFhLdv5ASnJRyxwAdFsjoDfIjy1gLT3FROPNrzdEmxtcw,https://drive.google.com/a/denzilescolar.edu.co/file/d/1Co25Ju6cTLzIPDcoFM0P4LeSbNnk0eEH/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:51:27,inventarios@denzilescolar.edu.co,Mega,Oficinas,Sala de maestros,Silla ACOLCHADA en TELA con estructura de TUBO metalico,https://drive.google.com/open?id=1keATDJaw-raR9LjXbkCerQAgkC0BiOeV,Materiales para prestación de servicios.,,Regular,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1376,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1keATDJaw-raR9LjXbkCerQAgkC0BiOeV,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucmm9O56FzQZqEQU1rEKZF7t-basQaNwDsFl92saTtCkfL6dKZDWQNF4ADdeD7sn8I,https://drive.google.com/a/denzilescolar.edu.co/file/d/1h-wWVoSySREVoNUulalDBZjeOimDW9Xy/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:53:14,inventarios@denzilescolar.edu.co,Mega,Oficinas,Sala de maestros,Teléfono fijo,https://drive.google.com/open?id=1DIdus2ZpbgYOAfE40Px6CGMGSVb3wbEm,"Propiedad, planta y equipo.",,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1377,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1DIdus2ZpbgYOAfE40Px6CGMGSVb3wbEm,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudK3GKof1n58iuq_EIBOsVWTC9LaWqG1zUjQdWzbLB9eJQroxLbeM1qVeOtPq-kH9g,https://drive.google.com/a/denzilescolar.edu.co/file/d/1Hq3tF06b018shqti_odFwUjgUkqF5qGC/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:54:25,inventarios@denzilescolar.edu.co,Mega,Oficinas,Sala de maestros,Silla ACOLCHADA en TELA con estructura de TUBO metalico,https://drive.google.com/open?id=1RjRWjKBty2R7PIaAig2nkV4NRRpL2Sv7,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1378,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1RjRWjKBty2R7PIaAig2nkV4NRRpL2Sv7,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuf-4jLOAatW1J_z35bY8HdTkb-cCZqlylLY6paA8nfoiy5uwjuNAVdL7n4nKjzAoOg,https://drive.google.com/a/denzilescolar.edu.co/file/d/1Fekbj3C37KuMTkVlfiSJbq6XxgE253gM/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:54:48,inventarios@denzilescolar.edu.co,Mega,Oficinas,Sala de maestros,Silla ACOLCHADA en TELA con estructura de TUBO metalico,https://drive.google.com/open?id=1DZSOm73bMvwBZ96xzSm9b-AO0aAQsket,"Propiedad, planta y equipo.",,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1379,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1DZSOm73bMvwBZ96xzSm9b-AO0aAQsket,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudaUqYCAsDyZ2XjM4U8NMPV-v9hV5rvgOr5_725lOL2tyFANlQz3c2v4LC6h-1BpRE,https://drive.google.com/a/denzilescolar.edu.co/file/d/1lUHZDa4SRdoAB_A3RJJ_JnvXx6ZikrnV/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:55:26,inventarios@denzilescolar.edu.co,Mega,Oficinas,Sala de maestros,Mesa modular con punto eléctrico,https://drive.google.com/open?id=1hSERpgTc_nCZuJoh1J8Mv2sT77Y8W7M0,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1380,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1hSERpgTc_nCZuJoh1J8Mv2sT77Y8W7M0,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuddzXMMS2ketWNhR7Wsru0_nUqwQyQuoqqhrPEqveaqVa8ViWlEJu-YFnCxlerzj_o,https://drive.google.com/a/denzilescolar.edu.co/file/d/1i6Qgo5l35tv-cxEzRnv244LYrYt_vo4N/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:56:30,inventarios@denzilescolar.edu.co,Mega,Oficinas,Sala de maestros,Silla ACOLCHADA en TELA con estructura de TUBO metalico,https://drive.google.com/open?id=1ghWAjbLumh0gTFjHiaX2yOInRdAIqkkI,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1381,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1ghWAjbLumh0gTFjHiaX2yOInRdAIqkkI,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuek1k8wDa7m4Ek-00O--Dm1l2BQ_mSUzPHhQdHS0Gqwv92IpL8AEub7F_RoaYJ2U5w,https://drive.google.com/a/denzilescolar.edu.co/file/d/1pjs1TsGIW6O01ECY1RuFdLldbx8l7xMr/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:58:10,inventarios@denzilescolar.edu.co,Mega,Oficinas,Sala de maestros,Silla ACOLCHADA en TELA con estructura de TUBO metalico,https://drive.google.com/open?id=1VfgL_7k8RhVOTFAYMz3Dh86cHATB0tTa,Muebles enseres y equipo de oficina.,,Regular,Si,Espaldar en malas condiciones,1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1382,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1VfgL_7k8RhVOTFAYMz3Dh86cHATB0tTa,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnue1Ug5vF4J3JfI4NmcDUjeFDgASrnE3TY79rvRExMuwo7bGKAOky9ZWOM34tVoVm1k,https://drive.google.com/a/denzilescolar.edu.co/file/d/106TB5khAhpjytBAG1l70u7QRDarizKDO/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 9:58:20,inventarios@denzilescolar.edu.co,Mega,Oficinas,Sala de maestros,Silla ACOLCHADA en TELA con estructura de TUBO metalico,https://drive.google.com/open?id=1En3MrFOkd11lP3Hq3-7-9eAD_yhseI4S,Muebles enseres y equipo de oficina.,,Regular,Si,"Sin caucho en el respando, perforación en superficie.",1,,,,,,,Aula - 025,"Pupitre con espaldar y brazo PLASTICO, con estructura en TUBO metalico",,,,,,,,,,,,,,,,,,,1383,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1En3MrFOkd11lP3Hq3-7-9eAD_yhseI4S,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucqHte21N4vkMu4vV8RMw6nzcb7nK-KLiUsuuj8PNqea7PgQ0FSTmTvIIsQQ50RwhQ,https://drive.google.com/a/denzilescolar.edu.co/file/d/1mR9mAsS7sUqOqhNMB8eSD_deH2GDx4fs/view?usp=drivesdk,,#ffffff,4/3/2019
